Country,Latitude,Longitude
IND,21.7200,72.5800
AUS,-38.4272,145.4364
AUS,-29.3842,152.7936
AUS,-28.2667,153.5833
NLD,51.4592,3.6119
AUS,-37.8167,145.1500
CAN,44.3333,-78.3167
AUS,-29.1333,152.8667
AUS,-37.2850,140.6927
SWE,60.9200,15.0300
AUS,-28.4667,153.2500
AUS,-37.7833,145.1167
NLD,53.4367,6.7906
AUS,-28.6225,153.0036
CAN,44.2833,-78.3167
NLD,52.6142,6.1875
AUS,-37.7633,145.8917
AUS,-13.3539,141.7208
AUS,-29.4967,153.1041
AUS,-28.8000,153.6000
AUS,-37.7000,145.0667
NLD,52.7200,6.2406
AUS,-10.0000,142.1667
AUS,-28.6000,153.2000
SWE,60.9200,15.1100
AUS,-9.2333,142.2167
AUS,-28.3100,153.2228
BRA,-24.7500,-49.3300
AUS,-38.3078,144.8003
CAN,44.2333,-78.3167
AUS,-28.8070,153.2628
NLD,53.1589,6.7392
AUS,-29.4521,153.2007
IND,21.8800,73.5000
AUS,-38.5167,145.7167
CAN,44.3667,-78.3000
SWE,60.9300,17.1600
AUS,-29.0375,152.6897
AUS,-37.8833,145.5333
IND,21.5500,73.1500
AUS,-28.5451,153.4948
CAN,44.3500,-78.3000
NLD,52.7883,4.8078
AUS,-28.8000,152.9000
AUS,-37.7417,145.2167
AUS,-28.3167,153.4000
IND,21.6300,73.5800
AUS,-37.9167,145.1833
NLD,53.4778,6.1850
IND,21.8000,73.1700
AUS,-28.7000,153.5000
AUS,-38.4833,144.9000
AUS,-28.5966,153.2233
BRA,-24.8200,-49.2700
AUS,-37.4187,144.9770
AUS,-29.9691,152.7265
NLD,50.9350,5.8694
AUS,-29.7500,153.1167
AUS,-37.7163,145.0453
AUS,-10.6058,141.9142
AUS,-29.6000,153.2000
IND,21.8300,73.9200
SWE,60.9300,15.2300
AUS,-38.5058,145.1503
AUS,-29.6000,152.8000
IND,21.7000,72.9700
AUS,-28.6333,153.4000
NLD,50.9792,5.9789
AUS,-10.7000,142.5333
AUS,-37.6667,145.1333
AUS,-28.4833,152.9167
AUS,-13.9447,143.2006
CAN,44.6000,-77.4167
AUS,-38.4693,145.0133
AUS,-29.5667,153.0667
AUS,-29.2000,153.2667
NLD,52.6831,6.9017
AUS,-38.2765,145.0998
AUS,-28.9333,153.1500
IND,21.5500,73.8000
AUS,-28.3644,153.1422
IND,22.0000,72.8700
CAN,44.5500,-78.1000
AUS,-13.7642,143.1178
NLD,51.6556,6.0908
AUS,-29.4000,153.1000
AUS,-28.2025,153.5502
AUS,-10.9000,142.3167
AUS,-28.3600,153.2078
IND,21.7200,73.1800
AUS,-28.4167,153.3333
NLD,53.1217,5.6492
IND,20.9500,72.9300
AUS,-29.6309,153.0286
AUS,-28.5988,153.3783
IND,20.2000,72.7700
AUS,-9.6000,143.7000
AUS,-29.0713,153.3449
NLD,53.0331,5.6392
SWE,60.9400,14.5900
CAN,44.2167,-78.9500
IND,20.9500,72.9000
AUS,-28.9000,153.0000
AUS,-9.4000,142.5500
AUS,-28.8755,153.0493
IND,20.7500,73.0700
NLD,52.1628,5.3225
AUS,-10.5667,142.1500
AUS,-29.4500,152.5833
AUS,-29.0167,153.4333
IND,20.5200,72.9500
BRA,-24.8200,-49.2500
CAN,44.1667,-78.5000
AUS,-28.5833,152.8333
NLD,52.2506,5.3931
IND,20.6200,72.9300
AUS,-28.2406,153.3778
AUS,-29.4133,153.0153
AUS,-9.9833,143.2000
AUS,-28.6500,153.1167
AUS,-37.8586,145.6532
AUS,-28.6384,153.4128
NLD,51.6292,5.8844
AUS,-28.8000,153.3167
AUS,-37.8632,145.4206
AUS,-28.6533,153.4542
SWE,60.9400,15.5500
NLD,51.2733,3.4967
IND,20.7700,73.3700
AUS,-29.4945,152.7945
AUS,-37.7409,145.7388
NLD,51.5908,4.0206
AUS,-29.9312,152.8659
IND,20.8000,73.0000
AUS,-38.3646,145.1785
AUS,-29.8000,153.0167
AUS,-29.7000,152.9333
NLD,51.5900,4.3317
AUS,-29.6224,152.9605
AUS,-37.7494,145.1703
AUS,-28.7777,153.1133
SWE,60.9400,15.2500
IND,20.7500,73.6800
NLD,52.6589,6.6753
AUS,-29.7619,153.1047
AUS,-37.6563,145.4762
AUS,-29.8700,153.2653
AUS,-12.0161,141.9000
AUS,-37.6594,145.4457
CAN,44.9000,-78.3000
AUS,-28.9667,152.8167
NLD,50.9642,5.7556
AUS,-29.1000,153.2000
AUS,-37.7792,145.3197
AUS,-28.5000,153.5000
AUS,-28.2000,153.6000
NLD,51.1883,5.7181
AUS,-37.6142,145.5981
AUS,-28.7000,153.4000
CAN,45.1000,-78.6833
AUS,-28.8000,153.3000
SWE,60.9700,13.9000
AUS,-37.8119,145.4919
AUS,-28.7000,153.5000
AUS,-11.5500,142.4667
NLD,51.7628,4.5839
AUS,-38.1800,145.4317
AUS,-28.6724,152.9081
AUS,-28.9000,153.5000
NLD,51.3067,3.8625
AUS,-13.1833,142.8000
AUS,-37.9535,145.1655
AUS,-28.5000,152.9000
AUS,-12.4536,142.6389
AUS,-28.8000,153.5000
IND,20.7700,73.5000
AUS,-37.4500,145.3167
AUS,-28.2000,153.5333
AUS,-9.9167,144.0333
NLD,51.5631,5.1303
AUS,-28.8194,153.4161
AUS,-38.1481,145.1156
IND,22.3670,69.0830
CAN,44.4000,-78.9833
AUS,-29.1000,153.0667
NLD,52.4017,6.7781
AUS,-37.8775,145.3364
AUS,-29.0333,153.2833
IND,22.2200,69.6700
AUS,-29.7500,153.1000
AUS,-38.4612,145.3101
AUS,-29.1514,153.2792
NLD,50.8539,5.9181
IND,22.2000,69.9700
AUS,-37.4652,145.2637
AUS,-29.7000,152.8000
IND,22.4700,70.0800
NLD,53.4078,6.6744
AUS,-38.1348,145.2637
AUS,-29.2822,152.9888
AUS,-10.2500,142.4833
SWE,60.9600,14.5100
AUS,-29.3667,152.8167
IND,21.9300,69.7800
AUS,-9.4000,142.7000
AUS,-37.4225,145.0752
NLD,50.7792,6.0069
AUS,-29.0000,153.0500
IND,22.5700,70.4200
AUS,-29.7370,152.7852
AUS,-37.7667,144.9797
AUS,-28.5513,153.5475
AUS,-10.1833,142.3333
AUS,-37.7917,145.2433
AUS,-28.7167,153.5500
AUS,-9.5000,143.5333
AUS,-37.7839,145.6317
NLD,52.2831,5.9692
AUS,-29.2333,153.1000
AUS,-10.5831,142.2203
IND,22.2200,70.3800
AUS,-28.6044,153.0900
AUS,-10.5853,142.2100
AUS,-37.7239,145.4094
AUS,-28.4500,153.4833
NLD,53.1028,6.8264
AUS,-28.7667,153.0333
AUS,-37.6750,144.8419
IND,22.4800,69.1200
AUS,-28.3672,153.1689
NLD,52.0275,5.5917
AUS,-28.3500,152.9667
AUS,-37.6514,145.5061
IND,22.7000,70.3200
CAN,44.4000,-78.9000
NLD,53.0508,6.3931
AUS,-13.0833,142.9500
AUS,-28.7167,152.8833
AUS,-38.3898,145.0863
AUS,-9.9000,142.7833
AUS,-28.5833,152.9000
IND,22.6300,70.5300
SWE,60.9617,16.4308
AUS,-9.7500,143.4167
AUS,-38.4617,144.9019
AUS,-28.4738,153.0861
AUS,-10.5906,142.2878
AUS,-28.5667,153.3667
DZA,31.6730,6.1400
AUS,-14.3167,143.3000
NLD,51.5156,5.9942
AUS,-28.3848,152.8788
AUS,-28.4500,153.0000
AUS,-38.0825,145.5075
AUS,-28.7167,153.3000
CAN,44.2833,-78.0000
NLD,52.5306,6.3569
IND,22.0800,69.3700
AUS,-28.4000,153.3167
AUS,-37.5831,145.2633
AUS,-28.8500,152.9000
IND,21.9200,70.0300
NLD,52.0903,5.0019
AUS,-28.7500,153.1833
IND,22.4500,70.0830
AUS,-28.8000,152.9500
AUS,-37.8802,144.2623
AUS,-28.4167,152.7500
CAN,45.0667,-77.8833
IND,20.9000,70.3670
AUS,-28.2833,153.3167
AUS,-11.4011,142.4092
NLD,52.1306,4.4250
AUS,-38.4056,144.1958
IND,21.6200,69.6300
AUS,-29.1333,153.0667
AUS,-10.8969,142.3844
AUS,-37.7000,144.4000
AUS,-28.5467,153.2872
IND,21.6800,69.7500
AUS,-28.5833,152.7667
BRA,-24.9500,-49.3000
AUS,-14.4783,142.8264
SWE,60.9600,16.4600
AUS,-37.8000,144.4000
AUS,-10.9500,142.7000
CAN,44.5667,-78.7833
IND,21.6300,69.6000
NLD,52.1814,5.6133
AUS,-12.6608,142.6706
AUS,-28.7319,153.4065
AUS,-37.6000,144.4667
IND,21.6500,69.6670
AUS,-28.9000,153.5833
IND,21.5200,70.4700
AUS,-28.4658,153.2632
AUS,-37.6000,144.2000
BRA,-24.9700,-49.4700
AUS,-29.6823,152.9278
CAN,44.4667,-78.1333
SWE,61.0000,14.5900
IND,21.1200,70.1200
AUS,-37.6018,144.2295
AUS,-28.8521,153.4556
NLD,52.4469,6.5717
IND,21.0500,70.5300
BRA,-24.7830,-50.0000
AUS,-28.7167,152.8667
NLD,51.5878,3.5842
AUS,-37.7430,144.1406
AUS,-28.7177,153.3620
IND,21.1500,70.3000
AUS,-10.7500,142.6000
AUS,-28.7667,152.7667
AUS,-10.5833,142.2167
AUS,-28.8926,153.4479
USA,20.7000,-156.3667
IND,21.5000,70.1500
NLD,51.9742,5.6492
AUS,-37.8004,144.4049
AUS,-28.9000,153.5167
AUS,-28.2562,153.5778
AUS,-10.7167,142.4333
IND,21.3200,70.3200
AUS,-29.8445,152.9030
AUS,-16.4231,143.1456
AUS,-38.0505,144.1521
NLD,52.4356,6.0844
AUS,-28.5917,152.8958
IND,21.3300,70.4500
AUS,-28.5083,152.9650
AUS,-38.2661,144.4803
AUS,-28.4119,152.9827
AUS,-28.2333,153.4667
NLD,51.2533,5.6992
AUS,-37.5417,144.0251
IND,22.3700,72.9000
AUS,-29.0500,152.8000
AUS,-29.6667,153.1000
AUS,-38.1731,144.3375
AUS,-28.6211,152.9977
IND,22.7500,72.7000
AUS,-28.6696,153.2789
NLD,52.5817,4.9028
AUS,-37.3000,144.7000
AUS,-28.5276,153.1519
NLD,51.5325,3.4444
AUS,-29.4053,153.3526
IND,22.8300,72.7500
AUS,-37.5512,143.9322
BRA,-24.7200,-50.1300
AUS,-14.8856,142.8019
AUS,-37.7025,144.8072
AUS,-28.2583,153.3200
IND,22.7000,72.6300
NLD,51.9681,5.3200
AUS,-28.7500,152.8500
AUS,-37.7654,144.1048
IND,22.7000,72.8700
NLD,53.1331,7.0464
AUS,-29.5378,153.1657
BRA,-24.5000,-50.4000
AUS,-37.4701,144.3069
AUS,-28.2333,153.4333
IND,22.8200,72.9300
NLD,51.5333,3.7406
AUS,-28.9667,153.0500
AUS,-37.4500,144.7500
AUS,-29.7167,153.1167
IND,22.8000,73.2200
AUS,-37.3000,144.6000
AUS,-28.3418,153.1652
NLD,53.2733,6.7242
AUS,-37.7667,144.7833
IND,22.5500,72.9700
AUS,-29.0000,153.0500
AUS,-28.3395,153.3809
NLD,51.9206,6.7389
AUS,-29.1000,153.4500
AUS,-37.8233,144.2078
AUS,-29.7583,153.0297
AUS,-37.8167,144.8833
AUS,-28.7278,153.4622
IND,23.0300,73.0700
BRA,-24.7000,-50.4800
AUS,-38.1587,144.3954
NLD,52.4217,4.8294
AUS,-28.2167,153.4667
AUS,-38.1269,144.3422
AUS,-29.1333,153.4500
IND,22.7500,73.1500
BRA,-24.3300,-50.6200
AUS,-28.6229,153.4090
NLD,51.7964,5.2675
AUS,-38.1167,144.3667
IND,22.4300,72.9000
AUS,-29.4000,153.2167
AUS,-28.4147,153.3339
AUS,-13.7000,141.5500
AUS,-37.4896,144.6123
AUS,-28.9263,153.4178
AUS,-28.3833,153.3333
AUS,-37.6942,144.8342
IND,22.9500,73.3300
AUS,-28.5833,152.8000
SWE,61.0300,12.8400
NLD,52.3894,5.3656
AUS,-28.6833,153.1833
BRA,-24.7700,-50.0700
AUS,-37.7000,144.0000
AUS,-14.8500,143.2667
AUS,-28.6069,153.2083
IND,22.3200,72.6200
AUS,-37.2698,144.7230
AUS,-12.6267,141.8836
AUS,-28.5067,153.3389
AUS,-28.5013,153.3059
AUS,-38.0000,144.4000
AUS,-28.3283,153.4000
AUS,-37.8565,144.7566
IND,22.9200,73.1000
AUS,-29.7833,152.9467
NLD,52.3031,5.4231
AUS,-37.9000,144.7500
AUS,-29.5833,152.7500
AUS,-28.9883,152.8806
AUS,-37.9910,144.4943
SWE,61.0400,15.7900
AUS,-28.3538,153.2930
NLD,52.1408,4.8381
IND,22.7800,73.0800
BRA,-24.9500,-50.3800
AUS,-38.0657,144.3281
AUS,-28.3811,152.7174
AUS,-28.5063,152.9668
AUS,-37.4000,144.6000
IND,22.8800,73.3200
BRA,-24.0500,-51.6200
NLD,51.9358,5.7158
AUS,-28.2678,153.2396
AUS,-37.4155,144.5569
AUS,-28.8353,153.5585
IND,22.5500,72.6000
AUS,-28.7364,153.1634
AUS,-37.4000,144.5833
NLD,52.0678,4.5256
AUS,-28.7967,153.2386
IND,22.7500,72.5800
AUS,-28.7406,153.0750
AUS,-37.7750,144.8767
CAN,47.1667,-71.2500
AUS,-13.7458,142.4275
IND,22.4700,72.8000
AUS,-28.3217,153.3467
AUS,-37.6649,144.5748
IND,22.5670,72.9330
AUS,-28.7231,153.3614
NLD,52.5306,6.1408
AUS,-29.0374,152.8055
AUS,-37.7451,144.5687
AUS,-28.8775,153.0520
IND,23.2500,68.8500
AUS,-28.3805,153.5672
AUS,-37.7000,144.5000
AUS,-28.5041,153.3347
NLD,51.4167,5.4800
IND,23.2500,69.8000
AUS,-29.3571,153.2869
AUS,-37.8539,144.1100
AUS,-29.1830,153.3964
AUS,-13.0658,142.4511
IND,23.1200,70.0300
AUS,-28.2597,153.2353
AUS,-12.6778,141.9208
AUS,-28.8343,153.2616
AUS,-37.8197,144.1492
SWE,61.0600,15.5800
AUS,-15.1139,143.3100
AUS,-28.6399,153.6358
AUS,-10.9428,142.4508
AUS,-28.2756,153.4628
IND,23.2700,68.8300
AUS,-29.6297,152.8636
AUS,-37.8667,143.9667
AUS,-29.4917,153.2481
AUS,-37.5151,144.0827
AUS,-28.7050,152.8414
AUS,-37.6719,143.9400
AUS,-28.7853,153.3409
AUS,-13.6578,142.6689
AUS,-29.7847,153.2639
AUS,-38.2000,144.2000
IND,23.5700,70.6300
AUS,-29.7964,153.1447
AUS,-30.8141,152.5129
BRA,-24.8300,-51.1500
AUS,-30.4519,152.8979
AUS,-37.8958,144.4387
AUS,-30.6500,152.8486
AUS,-30.2667,152.8667
BRA,-24.5300,-51.6300
AUS,-37.3833,144.6167
IND,23.3700,69.2700
AUS,-30.2500,152.8500
AUS,-11.7508,142.5822
AUS,-30.1500,153.1000
BRA,-24.2500,-51.6500
AUS,-37.7500,144.2000
AUS,-30.1619,153.0982
IND,22.8300,69.3700
BRA,-24.5200,-51.6700
AUS,-31.0711,152.7717
AUS,-37.6500,144.3500
AUS,-30.0903,152.6333
CAN,47.1667,-71.6167
AUS,-37.6000,144.8500
AUS,-30.2358,153.0163
AUS,-15.4167,142.9000
SWE,61.0700,13.4800
AUS,-30.3000,153.1000
AUS,-38.1227,144.6420
AUS,-30.2667,152.9833
CAN,46.8333,-71.2000
AUS,-38.2714,144.6621
AUS,-30.3167,152.5500
AUS,-30.3422,152.7117
AUS,-37.4500,144.7833
AUS,-30.6667,152.4000
CAN,46.8833,-71.2000
AUS,-30.0500,152.9833
AUS,-37.7000,144.6000
BRA,-24.0200,-51.9500
AUS,-30.5000,152.7333
AUS,-37.3500,144.7500
AUS,-31.0770,152.8235
IND,23.8300,68.7800
AUS,-37.7500,144.8000
AUS,-30.7241,152.9168
AUS,-30.3641,152.4061
AUS,-38.0131,143.9760
AUS,-37.4833,144.1500
AUS,-31.2500,152.9000
AUS,-30.2833,152.7833
AUS,-37.5706,144.7411
AUS,-30.4000,152.4000
AUS,-30.6500,153.0000
IND,23.8500,69.7300
AUS,-37.7000,144.7667
SWE,61.0700,15.7000
AUS,-30.6437,152.9998
CAN,46.0500,-73.1833
IND,22.8500,69.7300
AUS,-37.0000,144.0000
CAN,46.3667,-72.5333
AUS,-29.9000,153.2000
IND,23.3000,70.3300
AUS,-38.2000,144.3000
AUS,-30.3076,152.9874
AUS,-30.2000,153.0000
IND,23.2500,69.6700
AUS,-37.9000,144.6833
CAN,46.7667,-71.3000
AUS,-30.4000,153.0000
AUS,-37.9000,144.6667
AUS,-30.4500,153.0000
IND,23.2500,69.6670
AUS,-37.5144,144.0177
AUS,-30.9225,153.0870
IND,23.0000,70.2200
AUS,-30.9500,152.8000
CAN,46.4667,-72.3333
AUS,-37.6450,144.0411
AUS,-30.7846,152.7071
BRA,-24.6300,-51.2500
AUS,-38.3000,144.0000
AUS,-30.4252,152.7789
SWE,61.0700,16.3000
AUS,-30.9000,152.6167
CAN,46.9000,-71.3000
AUS,-10.5333,141.4500
AUS,-37.7500,144.4000
AUS,-30.0064,152.8403
AUS,-10.0511,143.0686
AUS,-31.0167,152.7167
AUS,-37.6833,144.5000
AUS,-30.4962,153.0119
AUS,-30.6833,152.7500
AUS,-37.6333,144.8000
CAN,46.8667,-71.2667
AUS,-30.1052,153.1956
IND,23.8300,70.3000
AUS,-37.8000,143.9500
AUS,-30.3107,153.1187
AUS,-30.0500,152.9833
AUS,-14.8772,142.9644
AUS,-38.2333,144.2000
AUS,-30.0500,152.9782
IND,23.1500,70.1200
BRA,-24.7500,-52.7000
CAN,46.8667,-71.8667
AUS,-31.0833,152.8333
AUS,-13.3181,142.8911
IND,23.2300,72.5000
AUS,-37.4964,144.5028
AUS,-29.9667,153.2167
IND,23.6200,72.3800
AUS,-30.3614,152.4917
AUS,-38.2000,144.3000
AUS,-30.4383,152.6467
AUS,-37.5000,144.1000
AUS,-31.1802,152.9681
IND,23.8500,72.1000
AUS,-12.6550,142.0333
AUS,-30.2833,152.6333
AUS,-10.5844,142.2900
AUS,-37.5000,144.3000
AUS,-30.9167,152.5833
AUS,-30.1167,153.1833
IND,24.5000,73.0000
AUS,-37.5000,144.5000
BRA,-24.6200,-52.9300
AUS,-30.8996,152.6629
IND,23.7000,72.5500
AUS,-30.7833,152.6000
IND,23.3000,72.3300
AUS,-38.1333,144.4167
BRA,-24.0500,-52.3670
AUS,-30.0500,152.9794
AUS,-30.9699,152.5113
BRA,-24.6700,-52.5700
AUS,-37.3000,144.7000
AUS,-30.7333,152.5000
AUS,-14.7947,142.4333
CAN,47.0333,-71.7000
AUS,-38.2000,144.5500
AUS,-30.6167,152.5667
IND,23.6800,71.7800
AUS,-30.6667,152.4500
AUS,-38.1500,144.3000
IND,23.7000,71.9200
AUS,-30.9500,152.4167
AUS,-14.5181,142.0389
AUS,-38.3000,144.5000
AUS,-31.1167,152.6833
IND,23.5700,72.7500
AUS,-30.7833,152.3725
BRA,-24.8500,-52.7500
AUS,-37.5500,144.1000
AUS,-10.7194,142.4586
AUS,-30.4978,153.0183
AUS,-13.4381,142.9417
AUS,-30.1500,152.9000
IND,23.8800,72.6300
AUS,-37.8833,144.7167
AUS,-30.7000,152.5000
IND,23.9200,72.3800
AUS,-38.0000,144.6000
AUS,-31.0000,152.9000
IND,23.7200,72.1200
AUS,-30.3500,152.8667
AUS,-38.2000,144.4000
AUS,-30.3439,152.7128
AUS,-13.1325,142.7872
IND,22.8330,74.2670
AUS,-30.9809,152.7990
AUS,-37.8000,144.6000
BRA,-24.1700,-53.7300
CAN,47.0833,-71.9000
AUS,-30.5000,152.9000
IND,22.7800,73.6200
AUS,-38.1000,144.2500
AUS,-30.4508,152.6231
AUS,-12.4753,141.9147
AUS,-30.2000,152.9000
AUS,-37.7000,144.8000
BRA,-24.5200,-53.1700
AUS,-30.8000,152.6000
AUS,-31.1000,152.7000
AUS,-38.0000,144.0000
AUS,-30.2000,153.2667
CAN,45.3167,-74.1667
AUS,-38.3333,144.3167
IND,22.6200,73.4700
BRA,-24.3000,-53.9200
DZA,30.1330,-2.1670
AUS,-30.8495,152.8832
AUS,-37.8833,144.6500
CAN,46.8667,-71.1667
AUS,-30.2167,152.5333
BRA,-24.6300,-53.1000
AUS,-37.6111,144.3000
AUS,-30.2000,152.4667
AUS,-12.7075,142.3608
BRA,-24.9300,-53.4300
AUS,-38.0833,144.4333
AUS,-30.3488,152.9025
IND,22.5000,73.4800
AUS,-30.1500,152.4833
BRA,-24.4000,-53.1500
AUS,-30.3183,152.8600
IND,24.7000,73.9200
AUS,-37.7000,144.3167
BRA,-24.0830,-54.2500
AUS,-31.2659,152.9645
AUS,-37.6167,144.5500
AUS,-30.2333,152.8833
AUS,-30.3500,152.6333
AUS,-37.5667,144.5500
AUS,-13.7464,142.1419
BRA,-25.4700,-48.8300
IND,23.1300,73.6200
AUS,-30.9450,152.4850
AUS,-38.2939,144.6142
AUS,-30.7500,153.0000
AUS,-29.9500,153.1167
AUS,-37.6167,144.5333
IND,22.3800,73.7300
AUS,-29.9179,153.0683
BRA,-25.1700,-48.8800
AUS,-37.6667,144.4333
AUS,-30.3000,152.4167
AUS,-30.4167,152.8667
IND,23.1800,73.8700
BRA,-25.2300,-48.7500
AUS,-37.9000,144.6667
AUS,-30.2743,152.9626
AUS,-37.9767,144.6317
AUS,-30.7500,152.5000
IND,22.8300,74.0000
AUS,-30.3333,153.0333
AUS,-37.9500,144.6167
AUS,-29.9500,153.0333
AUS,-37.8833,144.7333
AUS,-30.3433,152.7100
BRA,-25.8200,-48.5300
AUS,-30.4346,152.6755
IND,22.9500,73.6300
AUS,-37.9333,144.7500
AUS,-30.2697,153.0064
AUS,-30.1667,152.8833
AUS,-37.9500,144.7167
BRA,-25.5170,-48.5170
AUS,-30.3167,152.8833
IND,23.1000,74.1500
AUS,-13.7119,141.5547
AUS,-30.8500,152.6333
AUS,-38.0287,144.4783
IND,22.3000,70.7830
AUS,-30.2104,152.8990
AUS,-30.1000,153.2000
AUS,-38.1660,144.5870
AUS,-30.5660,152.6528
IND,21.9700,70.8000
BRA,-25.3000,-48.7200
AUS,-37.5756,144.0953
AUS,-30.1833,152.8667
IND,22.0300,71.2000
AUS,-30.8781,152.8207
AUS,-37.9833,144.2333
AUS,-30.6688,152.7638
AUS,-14.9406,142.3431
AUS,-30.3098,152.7636
IND,22.8200,70.8300
AUS,-38.0850,144.3356
AUS,-30.3500,152.5333
AUS,-31.1053,152.8767
AUS,-37.3508,144.6067
IND,21.7300,70.4500
BRA,-25.4200,-48.9000
AUS,-30.2493,152.4630
AUS,-38.3687,144.0843
AUS,-30.5167,151.6833
IND,21.7500,70.6300
AUS,-30.6801,152.6079
AUS,-38.0333,144.0500
AUS,-30.8217,152.5067
AUS,-37.6831,144.6664
AUS,-29.9806,152.7222
AUS,-11.8517,142.0356
IND,22.6200,70.9300
AUS,-30.9783,152.5106
AUS,-37.9479,144.1567
AUS,-12.0933,142.5589
IND,22.1300,70.6300
AUS,-30.4211,152.8089
BRA,-25.3200,-48.7000
AUS,-30.8796,152.6113
AUS,-38.2504,144.0854
IND,22.0000,70.8300
AUS,-30.0611,153.1944
AUS,-13.7606,143.1183
AUS,-29.9861,153.2236
AUS,-38.0000,144.2650
AUS,-30.4523,152.9008
IND,22.4500,70.6200
AUS,-31.0800,152.7833
AUS,-38.2823,144.0518
AUS,-30.2653,152.4389
IND,21.8800,70.4800
AUS,-10.7325,142.6000
BRA,-25.5000,-48.8200
AUS,-37.5500,144.3000
AUS,-30.2803,152.6699
IND,24.3700,73.0300
AUS,-37.3495,144.7494
AUS,-30.6639,152.6528
AUS,-12.6167,142.0869
AUS,-30.1014,153.0009
AUS,-15.5581,144.4453
AUS,-37.8633,144.8261
IND,23.6000,72.9700
BRA,-25.3000,-48.3300
AUS,-30.3442,152.7187
AUS,-30.8585,152.9983
AUS,-38.1164,144.3667
IND,23.8500,73.0000
AUS,-12.9833,143.5000
AUS,-37.8000,144.1833
AUS,-31.3167,151.5833
AUS,-31.9500,152.5667
AUS,-38.2832,144.4784
IND,24.3800,73.0500
AUS,-37.6333,144.7333
AUS,-32.4129,152.2079
AUS,-32.1189,152.2080
AUS,-16.0500,144.3000
AUS,-37.6667,144.0667
AUS,-31.5500,152.8500
IND,23.2200,73.2300
CAN,47.2333,-71.6333
AUS,-17.1000,144.3833
AUS,-37.5667,143.9500
AUS,-31.6058,152.4681
SWE,61.0700,18.6800
AUS,-16.0008,144.0758
AUS,-38.2500,144.5167
AUS,-31.7900,152.6092
AUS,-37.4167,144.3500
AUS,-32.2000,151.9000
AUS,-37.4625,144.6731
IND,23.4500,73.0700
AUS,-32.2000,152.3167
AUS,-31.9000,152.5167
AUS,-38.3167,144.1667
AUS,-31.6333,152.3000
AUS,-32.1756,152.5089
AUS,-37.4000,144.6167
BRA,-25.0800,-48.8300
AUS,-31.6833,151.4000
IND,23.4500,73.2800
AUS,-32.0063,151.9597
AUS,-37.4000,144.6333
AUS,-15.8842,143.5125
AUS,-31.8000,151.5000
AUS,-37.8500,144.9000
AUS,-31.7004,152.5833
SWE,61.1000,13.3200
AUS,-16.6833,143.9000
AUS,-37.7333,144.7167
AUS,-31.1894,152.8224
IND,23.9800,73.2800
AUS,-31.6000,152.2000
AUS,-38.0428,144.2129
CAN,46.6667,-71.9167
AUS,-31.6321,152.7047
AUS,-32.0512,152.2598
AUS,-37.7928,144.8344
AUS,-31.6392,152.7869
AUS,-14.7803,143.5036
AUS,-31.8714,152.6827
AUS,-37.2500,144.7500
AUS,-31.7816,152.6684
AUS,-37.9043,144.6427
AUS,-31.7547,152.7456
AUS,-31.4399,152.9110
AUS,-12.7850,143.3047
AUS,-37.4667,143.9833
AUS,-17.0472,144.3489
AUS,-31.6561,152.6146
AUS,-32.4324,152.5234
AUS,-38.1667,144.2667
IND,23.5000,73.5000
AUS,-31.7333,152.6500
AUS,-38.2167,144.5167
AUS,-31.8986,152.4834
AUS,-15.4994,144.2814
IND,23.7700,73.2500
AUS,-31.3364,152.7852
AUS,-37.5833,144.4500
AUS,-14.8869,144.2169
IND,23.4300,72.8700
AUS,-32.3500,152.4000
CAN,46.6833,-71.9667
AUS,-32.0927,152.2471
IND,23.3500,73.4700
AUS,-37.4667,144.3167
AUS,-31.4667,152.7333
SWE,61.0800,13.6200
AUS,-31.4595,152.7315
AUS,-38.3404,144.3101
AUS,-31.8620,152.3444
AUS,-37.6292,144.5026
AUS,-31.8867,152.1117
IND,23.8300,73.0300
CAN,46.8333,-71.2167
AUS,-32.0500,151.7333
AUS,-38.1435,144.1872
IND,21.4700,73.1300
AUS,-31.6367,152.7061
AUS,-15.3167,143.9558
CAN,46.6667,-71.7500
AUS,-31.7667,151.4333
AUS,-38.2241,144.3345
IND,21.1800,73.5500
AUS,-31.4167,152.1500
AUS,-32.1532,151.9511
CAN,46.6833,-71.7333
AUS,-37.8483,144.3875
IND,21.3500,72.7500
AUS,-31.8000,151.5167
BRA,-25.2000,-48.4700
AUS,-16.2217,144.7081
SWE,61.1000,16.1600
AUS,-38.0958,144.5361
AUS,-31.5833,151.2667
CAN,46.8167,-71.3000
AUS,-32.0667,151.8333
IND,21.2500,73.3000
BRA,-25.4500,-48.7000
AUS,-37.9075,144.1303
AUS,-31.6877,152.2688
AUS,-32.3900,152.4000
AUS,-37.6371,144.4299
CAN,46.8667,-71.6500
AUS,-14.4894,143.6775
AUS,-31.7000,152.4500
AUS,-16.6622,143.9969
IND,21.1200,73.1200
AUS,-31.8667,151.8333
AUS,-37.6539,143.8856
AUS,-31.6659,151.7521
IND,21.0500,73.2700
AUS,-37.5223,144.4779
AUS,-31.2833,152.3000
AUS,-31.2322,152.5906
AUS,-38.1786,144.6714
IND,21.2800,72.9800
BRA,-25.2200,-48.8000
AUS,-31.7966,151.9062
IND,21.2000,72.8330
AUS,-37.2940,144.7066
AUS,-31.7833,152.2167
CAN,46.6667,-72.6000
